Name,공지업무채널_슬랙미발송,파츠명,판매상태,담당자,판매상태 변경사유,적용 굿즈명,Goods code,변경일,end time,변경일(인터페이스용),end time(인터페이스용),parts_RECORD_ID (from 파츠명),newest record,판매상태 변경,Autonumber,담당자 이름,파츠 이름,확인 요청 사항,재고소유구분 (from sync_parts),품절 성격,품절 사유,파츠 유형 (from 파츠명),굿즈품절여부
SSU000788,checked,PT2285-펜슬리브(커스텀인쇄)_+옵셋풀컬러_000-1,판매가능,김민정,최초등록,"슈가케인 펜, 올 블랙 펜, 스펙트럼 컬러펜, 트리플 컬러펜 | JETSTREAM, 와이드클립 펜","SCPN, ALBP, SPCP, TRPC, WIDC",2023.10.20 10:02오전,,2023.10.20,2026.9.3,recyrjNAqE1KHuF7T,recyrjNAqE1KHuF7T,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recyrjNAqE1KHuF7T,788,김민정,PT2285-펜슬리브(커스텀인쇄)_+옵셋풀컬러_000-1,,생산,,,Package Parts,
SSU000789,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:03오전,,2023.10.20,2026.9.3,,recCEbuJE832g9rAS,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,789,김민정,,,,,,,
SSU000790,checked,PT1153-코튼스트링파우치(커스텀인쇄)_광목_000-1,판매가능,김민정,최초등록,"라운드 밤부 칫솔, 스테인리스 빨대 세트","RBTB, STSW",2023.10.20 10:05오전,,2023.10.20,2026.9.3,recQifbeWDl52a3KJ,recQifbeWDl52a3KJ,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recQifbeWDl52a3KJ,790,김민정,PT1153-코튼스트링파우치(커스텀인쇄)_광목_000-1,,생산,,,Package Parts,
SSU000791,checked,PT0879-가죽슬리브_컬러,판매가능,김민정,최초등록,매트블랙 텀블러,MTTB,2023.10.20 10:05오전,,2023.10.20,2026.9.3,rec0qNdDbj8m6VcWm,rec0qNdDbj8m6VcWm,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec0qNdDbj8m6VcWm,791,김민정,PT0879-가죽슬리브_컬러,,생산,,,Product Parts,
SSU000792,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:06오전,,2023.10.20,2026.9.3,,rec3unnFqR4COKVud,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,792,김민정,,,,,,,
SSU000793,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:07오전,,2023.10.20,2026.9.3,,recziggC9SW599KBd,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,793,김민정,,,,,,,
SSU000794,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:07오전,,2023.10.20,2026.9.3,,recs1U8Mi47p5CsN0,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,794,김민정,,,,,,,
SSU000795,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:08오전,,2023.10.20,2026.9.3,,recMPQ3oDxRdiZM8Q,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,795,김민정,,,,,,,
SSU000796,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:09오전,,2023.10.20,2026.9.3,,recJdVb961QeZZHX2,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,796,김민정,,,,,,,
SSU000797,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:09오전,,2023.10.20,2026.9.3,,reczCGBcYc6u0AlZb,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,797,김민정,,,,,,,
SSU000798,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:10오전,,2023.10.20,2026.9.3,,recXLzY4WUdj3xQ6R,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,798,김민정,,,,,,,
SSU000799,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:10오전,,2023.10.20,2026.9.3,,recX5Uipznn816kaV,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,799,김민정,,,,,,,
SSU000800,checked,,판매가능,김민정,최초등록,,,2023.10.20 10:11오전,,2023.10.20,2026.9.3,,recHUAn743E4pUez7,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,800,김민정,,,,,,,
SSU000801,checked,PT1550-클라우드피크닉매트(1인용),판매가능,김민정,최초등록,클라우드 피크닉매트,PCMT,2023.10.20 11:19오전,,2023.10.20,2026.9.3,recryYtkzoT8hKUro,recryYtkzoT8hKUro,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recryYtkzoT8hKUro,801,김민정,PT1550-클라우드피크닉매트(1인용),,생산,,,Product Parts,
SSU000802,checked,PT1551-클라우드피크닉매트(2인용),판매가능,김민정,최초등록,클라우드 피크닉매트,PCMT,2023.10.20 11:21오전,,2023.10.20,2026.9.3,recIiEprz8mbuhmDo,recIiEprz8mbuhmDo,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recIiEprz8mbuhmDo,802,김민정,PT1551-클라우드피크닉매트(2인용),,생산,,,Product Parts,
SSU000803,,,일시품절,정승윤,현재 미니팩 전체 생산 중지되어 판매가 불가합니다 / 현재 재입고 일정 미정입니다,,,2023.10.20 11:56오전,2024.4.25 3:11오후,2023.10.20,2024.4.24,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,803,정승윤,,,,,,,
SSU000805,,,판매가능,김민정,"밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요",,,2023.10.20 2:02오후,2025.9.22 4:06오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,805,김민정,,,,,,,
SSU000806,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:08오후,2025.9.22 4:06오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,806,김민정,,,,,,,
SSU000807,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:08오후,2025.9.22 4:07오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,807,김민정,,,,,,,
SSU000808,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:08오후,2025.9.22 4:07오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,808,김민정,,,,,,,
SSU000809,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:09오후,2025.9.22 4:07오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,809,김민정,,,,,,,
SSU000810,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:09오후,2024.5.22 9:25오전,2023.10.20,2024.5.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,810,김민정,,,,,,,
SSU000811,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:09오후,2023.11.28 9:17오전,2023.10.20,2023.11.27,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,811,김민정,,,,,,,
SSU000812,checked,,판매가능,김민정,"""밸류메모큐브 판매재개 합니다.

아래의 조건이 업데이트 되었습니다.
1. 측면 인쇄는 동일 색상일 경우만 가능 (바탕색이 없는 단순 로고, 이미지는 가능)
2. 점메의 풀 가공으로 측면 색상편차는 개선 불가능- 색상 편차는 불량이 아닌 것으로 고객사에 안내 필요""",,,2023.10.20 2:10오후,2025.9.22 4:07오후,2023.10.20,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,812,김민정,,,,,,,
SSU000813,,PT2741-슈가케인텀블러(360ml)_크림,품절예정,김민정,"슈가케인텀블러 품절 예정공지입니다.
현재고 354개 남아있으며, 재입고는 11월 말 2,000개 입고 예정입니다. ",슈가케인 텀블러,SGCN,2023.10.20 4:55오후,2023.10.23 3:41오후,2023.10.20,2023.10.22,recPwl2PFVXoLcMF5,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recPwl2PFVXoLcMF5,813,김민정,PT2741-슈가케인텀블러(360ml)_크림,,신시어리,,,Product Parts,
SSU000814,,PT2741-슈가케인텀블러(360ml)_크림,일시품절,김민정,"재고 소진으로 일시품절입니다.
재입고일은 11월 말으로 예상됩니다.",슈가케인 텀블러,SGCN,2023.10.23 3:41오후,2023.11.20 3:22오후,2023.10.23,2023.11.19,recPwl2PFVXoLcMF5,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recPwl2PFVXoLcMF5,814,김민정,PT2741-슈가케인텀블러(360ml)_크림,,신시어리,,,Product Parts,
SSU000815,,,제품 철수(졸업),김민정,"리마커블 칫솔 살균기 재고 소진입니다.

앞으로는 리뉴얼 버전으로 판매 가능합니다.
- PT3325-리마커블UV칫솔살균기(C타입)",,,2023.10.24 12:09오후,,2023.10.24,2026.9.3,,recz849tFvAnMI2fj,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,815,김민정,,,,,,,
SSU000816,checked,PT0696-그립잇(사각)_블랙,판매가능,김민정,최초등록,그립-잇,GRIT,2023.10.25 4:15오후,,2023.10.25,2026.9.3,receTDy472HxFBMUD,receTDy472HxFBMUD,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=receTDy472HxFBMUD,816,김민정,PT0696-그립잇(사각)_블랙,,생산,,,Product Parts,
SSU000817,checked,PT0697-그립잇(사각)_화이트,판매가능,김민정,최초등록,그립-잇,GRIT,2023.10.25 4:20오후,,2023.10.25,2026.9.3,rec6lU9kRTmI7LOY2,rec6lU9kRTmI7LOY2,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec6lU9kRTmI7LOY2,817,김민정,PT0697-그립잇(사각)_화이트,,생산,,,Product Parts,
SSU000818,checked,PT0698-그립잇(원형)_블랙,판매가능,김민정,최초등록,그립-잇,GRIT,2023.10.25 4:20오후,,2023.10.25,2026.9.3,recZ3pjtHgHKydY6z,recZ3pjtHgHKydY6z,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recZ3pjtHgHKydY6z,818,김민정,PT0698-그립잇(원형)_블랙,,생산,,,Product Parts,
SSU000819,checked,PT0700-그립잇(원형)_화이트,판매가능,김민정,최초등록,그립-잇,GRIT,2023.10.25 4:21오후,,2023.10.25,2026.9.3,receSlEfswl9N4KWc,receSlEfswl9N4KWc,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=receSlEfswl9N4KWc,819,김민정,PT0700-그립잇(원형)_화이트,,생산,,,Product Parts,
SSU000820,checked,PT1397-에디트캘린더_내지(커스텀인쇄)_화이트+옵셋지정색,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:21오후,,2023.10.25,2026.9.3,recN5KAxooEk7AxOe,recN5KAxooEk7AxOe,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recN5KAxooEk7AxOe,820,김민정,PT1397-에디트캘린더_내지(커스텀인쇄)_화이트+옵셋지정색,,생산,,,Product Parts,
SSU000821,checked,PT1398-에디트캘린더_커버_컬러,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:22오후,,2023.10.25,2026.9.3,recWJ4ZzVXU7shPU9,recWJ4ZzVXU7shPU9,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recWJ4ZzVXU7shPU9,821,김민정,PT1398-에디트캘린더_커버_컬러,,생산,,,Product Parts,
SSU000822,checked,PT1401-에디트캘린더_커버_화이트+옵셋풀컬러,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:22오후,,2023.10.25,2026.9.3,recHrFRYKsVYOfJSO,recHrFRYKsVYOfJSO,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recHrFRYKsVYOfJSO,822,김민정,PT1401-에디트캘린더_커버_화이트+옵셋풀컬러,,생산,,,Product Parts,
SSU000823,checked,PT1402-에디트캘린더_내지(기본달력)_화이트,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:23오후,,2023.10.25,2026.9.3,recEUajXiyvXpNJRZ,recEUajXiyvXpNJRZ,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recEUajXiyvXpNJRZ,823,김민정,PT1402-에디트캘린더_내지(기본달력)_화이트,,생산,,,Product Parts,
SSU000824,checked,PT1403-에디트캘린더_내지(커스텀인쇄)_화이트+옵셋풀컬러,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:23오후,,2023.10.25,2026.9.3,recJX3b5QkpooxzK7,recJX3b5QkpooxzK7,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recJX3b5QkpooxzK7,824,김민정,PT1403-에디트캘린더_내지(커스텀인쇄)_화이트+옵셋풀컬러,,생산,,,Product Parts,
SSU000825,checked,PT1405-에디트캘린더_커버_화이트+옵셋지정색,판매가능,김민정,최초등록,에디트 캘린더,EDCD,2023.10.25 4:24오후,,2023.10.25,2026.9.3,recqDRsniLzoFOuJO,recqDRsniLzoFOuJO,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recqDRsniLzoFOuJO,825,김민정,PT1405-에디트캘린더_커버_화이트+옵셋지정색,,생산,,,Product Parts,
SSU000826,checked,PT1694-퍼블랭킷(일반담요),판매가능,김민정,최초등록,퍼 블랭킷,FUBL,2023.10.25 4:29오후,,2023.10.25,2026.9.3,rec4ZgJByocezmbsX,rec4ZgJByocezmbsX,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec4ZgJByocezmbsX,826,김민정,PT1694-퍼블랭킷(일반담요),,생산,,,Product Parts,
SSU000827,checked,PT1696-퍼블랭킷(무릎담요),판매가능,김민정,최초등록,퍼 블랭킷,FUBL,2023.10.25 4:29오후,,2023.10.25,2026.9.3,recsDkPp9S7wo1chV,recsDkPp9S7wo1chV,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recsDkPp9S7wo1chV,827,김민정,PT1696-퍼블랭킷(무릎담요),,생산,,,Product Parts,
SSU000828,checked,,판매가능,김민정,최초등록,,,2023.10.25 4:30오후,,2023.10.25,2026.9.3,,rec4qiobrevJ9fMXq,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,828,김민정,,,,,,,
SSU000829,checked,,판매가능,김민정,최초등록,,,2023.10.25 4:31오후,,2023.10.25,2026.9.3,,recMVDk4gQssZQfWF,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,829,김민정,,,,,,,
SSU000830,checked,,판매가능,김민정,최초등록,,,2023.10.25 4:31오후,,2023.10.25,2026.9.3,,rec4WpMI2lL5mH403,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,830,김민정,,,,,,,
SSU000831,checked,PT3306-트래블2in1목베개,판매가능,김민정,최초등록,트래블 2in1 목베개,NKPL,2023.10.25 4:32오후,2026.4.3 10:28오전,2023.10.25,2026.4.2,recdZa7cJ0IClHdy8,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recdZa7cJ0IClHdy8,831,김민정,PT3306-트래블2in1목베개,,생산,,,Product Parts,
SSU000832,checked,PT3251-프라우드메모패드_커버_컬러,판매가능,김민정,최초등록,프라우드 메모패드,PMPB,2023.10.25 4:33오후,,2023.10.25,2026.9.3,recV1b9TtPnn5GyR0,recV1b9TtPnn5GyR0,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recV1b9TtPnn5GyR0,832,김민정,PT3251-프라우드메모패드_커버_컬러,,생산,,,Product Parts,
SSU000833,checked,PT3291-리멤버타투스티커_화이트+디지털풀컬러,판매가능,김민정,최초등록,리멤버 타투스티커,TTSK,2023.10.25 4:33오후,2024.4.29 8:52오전,2023.10.25,2024.4.28,recDCFyNcLSZWAE3u,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recDCFyNcLSZWAE3u,833,김민정,PT3291-리멤버타투스티커_화이트+디지털풀컬러,,생산,,,Product Parts,
SSU000834,checked,PT3267-모먼트일회용카메라_본품,판매가능,김민정,최초등록,모먼트 일회용 카메라,FCAM,2023.10.25 4:35오후,2025.9.11 8:59오후,2023.10.25,2025.9.10,recVvQIFXPRcwYsoz,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recVvQIFXPRcwYsoz,834,김민정,PT3267-모먼트일회용카메라_본품,,협력사,,,Product Parts,
SSU000835,checked,PT3268-모먼트일회용카메라_커버,판매가능,김민정,최초등록,모먼트 일회용 카메라,FCAM,2023.10.25 4:36오후,2025.9.11 9:00오후,2023.10.25,2025.9.10,recy9UYrZdSeBih2y,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recy9UYrZdSeBih2y,835,김민정,PT3268-모먼트일회용카메라_커버,,생산,,,Product Parts,
SSU000836,checked,PT3103-펠트슬리브_컬러,판매가능,김민정,최초등록,슈가케인 텀블러,SGCN,2023.10.25 4:36오후,,2023.10.25,2026.9.3,recKbgb0WmNqxmPxm,recKbgb0WmNqxmPxm,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recKbgb0WmNqxmPxm,836,김민정,PT3103-펠트슬리브_컬러,,생산,,,Product Parts,
SSU000837,checked,PT2911-하이킹폴딩방석,판매가능,김민정,최초등록,하이킹 폴딩방석,HIKF,2023.10.25 4:37오후,,2023.10.25,2026.9.3,recdKRXeRje8JpsdO,recdKRXeRje8JpsdO,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recdKRXeRje8JpsdO,837,김민정,PT2911-하이킹폴딩방석,,생산,,,Product Parts,
SSU000838,checked,PT2916-하이킹폴딩방석_바이어스/고정밴드_블랙,판매가능,김민정,최초등록,하이킹 폴딩방석,HIKF,2023.10.25 4:37오후,,2023.10.25,2026.9.3,recYAGJ9MWf7pJqvi,recYAGJ9MWf7pJqvi,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recYAGJ9MWf7pJqvi,838,김민정,PT2916-하이킹폴딩방석_바이어스/고정밴드_블랙,,생산,,,Product Parts,
SSU000839,checked,PT2917-하이킹폴딩방석_바이어스/고정밴드_화이트,판매가능,김민정,최초등록,하이킹 폴딩방석,HIKF,2023.10.25 4:38오후,,2023.10.25,2026.9.3,recBSI3hPAAHrfwVs,recBSI3hPAAHrfwVs,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recBSI3hPAAHrfwVs,839,김민정,PT2917-하이킹폴딩방석_바이어스/고정밴드_화이트,,생산,,,Product Parts,
SSU000840,checked,PT2866-페이퍼링캘린더_커버(지정2색)_화이트+옵셋지정색,판매가능,김민정,최초등록,페이퍼링 캘린더,PIPR,2023.10.25 4:39오후,,2023.10.25,2026.9.3,recpOftBFxZWThnfA,recpOftBFxZWThnfA,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recpOftBFxZWThnfA,840,김민정,PT2866-페이퍼링캘린더_커버(지정2색)_화이트+옵셋지정색,,생산,,,Product Parts,
SSU000841,checked,PT2867-페이퍼링캘린더_커버_화이트+옵셋풀컬러,판매가능,김민정,최초등록,페이퍼링 캘린더,PIPR,2023.10.25 4:39오후,,2023.10.25,2026.9.3,recNdZosYOnmNX20j,recNdZosYOnmNX20j,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recNdZosYOnmNX20j,841,김민정,PT2867-페이퍼링캘린더_커버_화이트+옵셋풀컬러,,생산,,,Product Parts,
SSU000842,checked,PT2868-페이퍼링캘린더_내지_화이트+블랙인쇄,판매가능,김민정,최초등록,페이퍼링 캘린더,PIPR,2023.10.25 4:45오후,,2023.10.25,2026.9.3,recvZoq3uxFlkDQBg,recvZoq3uxFlkDQBg,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recvZoq3uxFlkDQBg,842,김민정,PT2868-페이퍼링캘린더_내지_화이트+블랙인쇄,,생산,,,Product Parts,
SSU000843,checked,PT2869-페이퍼링캘린더_내지(지정2색)_화이트+옵셋지정색,판매가능,김민정,최초등록,페이퍼링 캘린더,PIPR,2023.10.25 4:46오후,,2023.10.25,2026.9.3,recap0D7B6G0y9cza,recap0D7B6G0y9cza,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recap0D7B6G0y9cza,843,김민정,PT2869-페이퍼링캘린더_내지(지정2색)_화이트+옵셋지정색,,생산,,,Product Parts,
SSU000844,checked,PT2870-페이퍼링캘린더_내지_화이트+옵셋풀컬러,판매가능,김민정,최초등록,페이퍼링 캘린더,PIPR,2023.10.25 5:04오후,,2023.10.25,2026.9.3,recptNZ44WrElidHt,recptNZ44WrElidHt,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recptNZ44WrElidHt,844,김민정,PT2870-페이퍼링캘린더_내지_화이트+옵셋풀컬러,,생산,,,Product Parts,
SSU000845,checked,PT2251-아트워크레더다이어리_내지(커스텀인쇄.전체.블랙인쇄),판매가능,김민정,최초등록,아트워크 레더 다이어리,ATWK,2023.10.25 5:05오후,,2023.10.25,2026.9.3,reccmBnpvixPgUpDz,reccmBnpvixPgUpDz,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reccmBnpvixPgUpDz,845,김민정,PT2251-아트워크레더다이어리_내지(커스텀인쇄.전체.블랙인쇄),,생산,,,Product Parts,
SSU000846,checked,PT2252-아트워크레더다이어리_내지(커스텀인쇄1-31p옵셋풀컬러.나머지블랙인쇄),판매가능,김민정,최초등록,아트워크 레더 다이어리,ATWK,2023.10.25 5:05오후,,2023.10.25,2026.9.3,recqz64BDSrfHSyT5,recqz64BDSrfHSyT5,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recqz64BDSrfHSyT5,846,김민정,PT2252-아트워크레더다이어리_내지(커스텀인쇄1-31p옵셋풀컬러.나머지블랙인쇄),,생산,,,Product Parts,
SSU000847,checked,PT3006-아트워크레더다이어리_내지(커스텀인쇄1-16p옵셋풀컬러.나머지블랙인쇄),판매가능,김민정,최초등록,아트워크 레더 다이어리,ATWK,2023.10.25 5:05오후,,2023.10.25,2026.9.3,recwsZepXzXA1ient,recwsZepXzXA1ient,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recwsZepXzXA1ient,847,김민정,PT3006-아트워크레더다이어리_내지(커스텀인쇄1-16p옵셋풀컬러.나머지블랙인쇄),,생산,,,Product Parts,
